"SubscriptionName","SubscriptionId","ResourceGroup","ResourceName","ResourceType","Group","Location","ResourceId","CreationTime","Tags"
"TPA","15c6a0ec-5508-4d26-828f-3029516a2fb2","rg-evl-azappsasp-uc-p","Failure Anomalies - appi-evl-dig-uc-p","microsoft.alertsmanagement/smartdetectoralertrules","Core Services","global","/subscriptions/15c6a0ec-5508-4d26-828f-3029516a2fb2/resourceGroups/rg-evl-azappsasp-uc-p/providers/microsoft.alertsmanagement/smartDetectorAlertRules/Failure Anomalies - appi-evl-dig-uc-p","N/A","Environment=PROD"
"TPA","15c6a0ec-5508-4d26-828f-3029516a2fb2","rg-evl-azappsasp-uc-p","Failure Anomalies - appi-evl-dtcc-uc-p","microsoft.alertsmanagement/smartdetectoralertrules","Core Services","global","/subscriptions/15c6a0ec-5508-4d26-828f-3029516a2fb2/resourceGroups/rg-evl-azappsasp-uc-p/providers/microsoft.alertsmanagement/smartDetectorAlertRules/Failure Anomalies - appi-evl-dtcc-uc-p","N/A","Environment=PROD"
"TPA","15c6a0ec-5508-4d26-828f-3029516a2fb2","rg-evl-azappsasp-uc-p","Failure Anomalies - appi-evl-errhndl-uc-p","microsoft.alertsmanagement/smartdetectoralertrules","Core Services","global","/subscriptions/15c6a0ec-5508-4d26-828f-3029516a2fb2/resourceGroups/rg-evl-azappsasp-uc-p/providers/microsoft.alertsmanagement/smartDetectorAlertRules/Failure Anomalies - appi-evl-errhndl-uc-p","N/A","Environment=PROD"
"TPA","15c6a0ec-5508-4d26-828f-3029516a2fb2","rg-evl-azappsasp-uc-p","Failure Anomalies - appi-evl-instramart-uc-01p","microsoft.alertsmanagement/smartdetectoralertrules","Core Services","global","/subscriptions/15c6a0ec-5508-4d26-828f-3029516a2fb2/resourceGroups/rg-evl-azappsasp-uc-p/providers/microsoft.alertsmanagement/smartDetectorAlertRules/Failure Anomalies - appi-evl-instramart-uc-01p","N/A","N/A"
"TPA","15c6a0ec-5508-4d26-828f-3029516a2fb2","rg-evl-azappsasp-uc-p","Failure Anomalies - appi-evl-Lifesys-sla-uc-p","microsoft.alertsmanagement/smartdetectoralertrules","Core Services","global","/subscriptions/15c6a0ec-5508-4d26-828f-3029516a2fb2/resourceGroups/rg-evl-azappsasp-uc-p/providers/microsoft.alertsmanagement/smartDetectorAlertRules/Failure Anomalies - appi-evl-Lifesys-sla-uc-p","N/A","Environment=PROD"
"TPA","15c6a0ec-5508-4d26-828f-3029516a2fb2","rg-evl-azappsasp-uc-p","Failure Anomalies - appi-evl-LifeSys-slafilter-uc-p","microsoft.alertsmanagement/smartdetectoralertrules","Core Services","global","/subscriptions/15c6a0ec-5508-4d26-828f-3029516a2fb2/resourceGroups/rg-evl-azappsasp-uc-p/providers/microsoft.alertsmanagement/smartDetectorAlertRules/Failure Anomalies - appi-evl-LifeSys-slafilter-uc-p","N/A","Environment=PROD"
"TPA","15c6a0ec-5508-4d26-828f-3029516a2fb2","rg-evl-azappsasp-uc-p","Failure Anomalies - appi-evl-ods-uc-p","microsoft.alertsmanagement/smartdetectoralertrules","Core Services","global","/subscriptions/15c6a0ec-5508-4d26-828f-3029516a2fb2/resourceGroups/rg-evl-azappsasp-uc-p/providers/microsoft.alertsmanagement/smartDetectorAlertRules/Failure Anomalies - appi-evl-ods-uc-p","N/A","Environment=PROD"
"TPA","15c6a0ec-5508-4d26-828f-3029516a2fb2","rg-evl-azappsasp-uc-p","Failure Anomalies - appi-evl-portals-uc-p","microsoft.alertsmanagement/smartdetectoralertrules","Core Services","global","/subscriptions/15c6a0ec-5508-4d26-828f-3029516a2fb2/resourceGroups/rg-evl-azappsasp-uc-p/providers/microsoft.alertsmanagement/smartDetectorAlertRules/Failure Anomalies - appi-evl-portals-uc-p","N/A","Environment=PROD"
"TPA","15c6a0ec-5508-4d26-828f-3029516a2fb2","rg-evl-azappsasp-uc-p","Failure Anomalies - appi-tag-docgennet-uc-p","microsoft.alertsmanagement/smartdetectoralertrules","Core Services","global","/subscriptions/15c6a0ec-5508-4d26-828f-3029516a2fb2/resourceGroups/rg-evl-azappsasp-uc-p/providers/microsoft.alertsmanagement/smartDetectorAlertRules/Failure Anomalies - appi-tag-docgennet-uc-p","N/A","Environment=PROD"
"TPA","15c6a0ec-5508-4d26-828f-3029516a2fb2","rg-evl-azappsasp-uc-p","Failure Anomalies - appi-tag-pmiclacapi-uc-p","microsoft.alertsmanagement/smartdetectoralertrules","Core Services","global","/subscriptions/15c6a0ec-5508-4d26-828f-3029516a2fb2/resourceGroups/rg-evl-azappsasp-uc-p/providers/microsoft.alertsmanagement/smartDetectorAlertRules/Failure Anomalies - appi-tag-pmiclacapi-uc-p","N/A","Environment=PROD"
"TPA","15c6a0ec-5508-4d26-828f-3029516a2fb2","rg-evl-azappsasp-uc-p","Failure Anomalies - appi-tag-TreasuryRateLoad-uc-p","microsoft.alertsmanagement/smartdetectoralertrules","Core Services","global","/subscriptions/15c6a0ec-5508-4d26-828f-3029516a2fb2/resourceGroups/rg-evl-azappsasp-uc-p/providers/microsoft.alertsmanagement/smartDetectorAlertRules/Failure Anomalies - appi-tag-TreasuryRateLoad-uc-p","N/A","Environment=PROD"
"TPA","15c6a0ec-5508-4d26-828f-3029516a2fb2","rg-evl-azappsasp-uc-p","dtccreportproddumptest-02483dbd-5f6e-4c55-96e1-045b14e509dd","microsoft.eventgrid/systemtopics","PaaS","centralus","/subscriptions/15c6a0ec-5508-4d26-828f-3029516a2fb2/resourceGroups/rg-evl-azappsasp-uc-p/providers/Microsoft.EventGrid/systemTopics/dtccreportproddumptest-02483dbd-5f6e-4c55-96e1-045b14e509dd","N/A","Environment=PROD"
"TPA","15c6a0ec-5508-4d26-828f-3029516a2fb2","rg-evl-azappsasp-uc-p","stanttdevlazappsuc01p-9b5a5e6a-990c-4cd7-8ce8-5ea7318c7b64","microsoft.eventgrid/systemtopics","PaaS","centralus","/subscriptions/15c6a0ec-5508-4d26-828f-3029516a2fb2/resourceGroups/rg-evl-azappsasp-uc-p/providers/Microsoft.EventGrid/systemTopics/stanttdevlazappsuc01p-9b5a5e6a-990c-4cd7-8ce8-5ea7318c7b64","N/A","Environment=PROD"
"TPA","15c6a0ec-5508-4d26-828f-3029516a2fb2","rg-evl-azappsasp-uc-p","stanttdevldtccblobuc01p-2be90ccf-05ab-400b-8269-7ab19cc21671","microsoft.eventgrid/systemtopics","PaaS","centralus","/subscriptions/15c6a0ec-5508-4d26-828f-3029516a2fb2/resourceGroups/rg-evl-azappsasp-uc-p/providers/Microsoft.EventGrid/systemTopics/stanttdevldtccblobuc01p-2be90ccf-05ab-400b-8269-7ab19cc21671","N/A","Environment=PROD"
"TPA","15c6a0ec-5508-4d26-828f-3029516a2fb2","rg-evl-azappsasp-uc-p","stanttdevlportalsuc01p-ffd89342-015e-400b-b58e-aaf925c1f881","microsoft.eventgrid/systemtopics","PaaS","centralus","/subscriptions/15c6a0ec-5508-4d26-828f-3029516a2fb2/resourceGroups/rg-evl-azappsasp-uc-p/providers/Microsoft.EventGrid/systemTopics/stanttdevlportalsuc01p-ffd89342-015e-400b-b58e-aaf925c1f881","N/A","Environment=PROD"
"TPA","15c6a0ec-5508-4d26-828f-3029516a2fb2","rg-evl-azappsasp-uc-p","appi-evl-Calconv-uc-p","microsoft.insights/components","Core Services","centralus","/subscriptions/15c6a0ec-5508-4d26-828f-3029516a2fb2/resourceGroups/rg-evl-azappsasp-uc-p/providers/Microsoft.Insights/components/appi-evl-Calconv-uc-p","N/A","Environment=PROD; Application=calconv; Client=Everlake; Solution=ASPFunctionApps"
"TPA","15c6a0ec-5508-4d26-828f-3029516a2fb2","rg-evl-azappsasp-uc-p","appi-evl-claims-uc-p","microsoft.insights/components","Core Services","centralus","/subscriptions/15c6a0ec-5508-4d26-828f-3029516a2fb2/resourceGroups/rg-evl-azappsasp-uc-p/providers/Microsoft.Insights/components/appi-evl-claims-uc-p","N/A","Environment=PROD; Application=Claims; Solution=ASPWebApps; Client=Everlake"
"TPA","15c6a0ec-5508-4d26-828f-3029516a2fb2","rg-evl-azappsasp-uc-p","appi-evl-claimsbatchjob-uc-p","microsoft.insights/components","Core Services","centralus","/subscriptions/15c6a0ec-5508-4d26-828f-3029516a2fb2/resourceGroups/rg-evl-azappsasp-uc-p/providers/Microsoft.Insights/components/appi-evl-claimsbatchjob-uc-p","N/A","Environment=PROD; Application=Claims; Solution=ASPFunctionApps; Client=Everlake"
"TPA","15c6a0ec-5508-4d26-828f-3029516a2fb2","rg-evl-azappsasp-uc-p","appi-evl-dgmonapi-uc-p","microsoft.insights/components","Core Services","centralus","/subscriptions/15c6a0ec-5508-4d26-828f-3029516a2fb2/resourceGroups/rg-evl-azappsasp-uc-p/providers/Microsoft.Insights/components/appi-evl-dgmonapi-uc-p","N/A","Environment=PROD; Application=dgmonapi; Client=Everlake; Solution=ASPWebApps"
"TPA","15c6a0ec-5508-4d26-828f-3029516a2fb2","rg-evl-azappsasp-uc-p","appi-evl-dgmonui-uc-p","microsoft.insights/components","Core Services","centralus","/subscriptions/15c6a0ec-5508-4d26-828f-3029516a2fb2/resourceGroups/rg-evl-azappsasp-uc-p/providers/Microsoft.Insights/components/appi-evl-dgmonui-uc-p","N/A","Environment=PROD; Application=Dgmonui; Solution=ASPWebApps; Client=Everlake"
"TPA","15c6a0ec-5508-4d26-828f-3029516a2fb2","rg-evl-azappsasp-uc-p","appi-evl-dig-uc-p","microsoft.insights/components","Core Services","centralus","/subscriptions/15c6a0ec-5508-4d26-828f-3029516a2fb2/resourceGroups/rg-evl-azappsasp-uc-p/providers/Microsoft.Insights/components/appi-evl-dig-uc-p","N/A","Environment=PROD; Application=DIG; Solution=ASPWebApps; Client=Everlake"
"TPA","15c6a0ec-5508-4d26-828f-3029516a2fb2","rg-evl-azappsasp-uc-p","appi-evl-dtcc-uc-p","microsoft.insights/components","Core Services","centralus","/subscriptions/15c6a0ec-5508-4d26-828f-3029516a2fb2/resourceGroups/rg-evl-azappsasp-uc-p/providers/Microsoft.Insights/components/appi-evl-dtcc-uc-p","N/A","Environment=PROD; Application=DTCC; Solution=ASPFunctionApps; Client=Everlake"
"TPA","15c6a0ec-5508-4d26-828f-3029516a2fb2","rg-evl-azappsasp-uc-p","appi-evl-errhndl-uc-p","microsoft.insights/components","Core Services","centralus","/subscriptions/15c6a0ec-5508-4d26-828f-3029516a2fb2/resourceGroups/rg-evl-azappsasp-uc-p/providers/Microsoft.Insights/components/appi-evl-errhndl-uc-p","N/A","Environment=PROD; Application=Error handling; Solution=ASPFunctionApps; Client=Everlake"
"TPA","15c6a0ec-5508-4d26-828f-3029516a2fb2","rg-evl-azappsasp-uc-p","appi-evl-instramart-uc-01p","microsoft.insights/components","Core Services","centralus","/subscriptions/15c6a0ec-5508-4d26-828f-3029516a2fb2/resourceGroups/rg-evl-azappsasp-uc-p/providers/Microsoft.Insights/components/appi-evl-instramart-uc-01p","N/A","Environment=PROD; Application=Intramart; Solution=ASPFunctionApps; Client=Everlake"
"TPA","15c6a0ec-5508-4d26-828f-3029516a2fb2","rg-evl-azappsasp-uc-p","appi-evl-Lifesys-sla-uc-p","microsoft.insights/components","Core Services","centralus","/subscriptions/15c6a0ec-5508-4d26-828f-3029516a2fb2/resourceGroups/rg-evl-azappsasp-uc-p/providers/Microsoft.Insights/components/appi-evl-Lifesys-sla-uc-p","N/A","Environment=PROD; Application=LifeSys; Solution=ASPFunctionApps; Client=Everlake"
"TPA","15c6a0ec-5508-4d26-828f-3029516a2fb2","rg-evl-azappsasp-uc-p","appi-evl-LifeSys-slafilter-uc-p","microsoft.insights/components","Core Services","centralus","/subscriptions/15c6a0ec-5508-4d26-828f-3029516a2fb2/resourceGroups/rg-evl-azappsasp-uc-p/providers/Microsoft.Insights/components/appi-evl-LifeSys-slafilter-uc-p","N/A","Environment=PROD; Application=LifeSys; Client=Everlake; Solution=ASPFunctionApps"
"TPA","15c6a0ec-5508-4d26-828f-3029516a2fb2","rg-evl-azappsasp-uc-p","appi-evl-ods-uc-p","microsoft.insights/components","Core Services","centralus","/subscriptions/15c6a0ec-5508-4d26-828f-3029516a2fb2/resourceGroups/rg-evl-azappsasp-uc-p/providers/Microsoft.Insights/components/appi-evl-ods-uc-p","N/A","Environment=PROD; Application=ODS; Solution=ASPWebApps; Client=Everlake"
"TPA","15c6a0ec-5508-4d26-828f-3029516a2fb2","rg-evl-azappsasp-uc-p","appi-evl-portals-uc-p","microsoft.insights/components","Core Services","centralus","/subscriptions/15c6a0ec-5508-4d26-828f-3029516a2fb2/resourceGroups/rg-evl-azappsasp-uc-p/providers/Microsoft.Insights/components/appi-evl-portals-uc-p","N/A","Environment=PROD; Application=Portals; Solution=ASPWebApps; Client=Everlake"
"TPA","15c6a0ec-5508-4d26-828f-3029516a2fb2","rg-evl-azappsasp-uc-p","appi-tag-docgennet-uc-p","microsoft.insights/components","Core Services","centralus","/subscriptions/15c6a0ec-5508-4d26-828f-3029516a2fb2/resourceGroups/rg-evl-azappsasp-uc-p/providers/Microsoft.Insights/components/appi-tag-docgennet-uc-p","N/A","Environment=PROD; Application=Docgen; Client=Everlake; Solution=ASPFunctionApps"
"TPA","15c6a0ec-5508-4d26-828f-3029516a2fb2","rg-evl-azappsasp-uc-p","appi-tag-pmiclacapi-uc-p","microsoft.insights/components","Core Services","centralus","/subscriptions/15c6a0ec-5508-4d26-828f-3029516a2fb2/resourceGroups/rg-evl-azappsasp-uc-p/providers/Microsoft.Insights/components/appi-tag-pmiclacapi-uc-p","N/A","Environment=PROD; Application=ClaimsAPI; Client=Shared; Solution=ASPWebApps"
"TPA","15c6a0ec-5508-4d26-828f-3029516a2fb2","rg-evl-azappsasp-uc-p","appi-tag-TreasuryRateLoad-uc-p","microsoft.insights/components","Core Services","centralus","/subscriptions/15c6a0ec-5508-4d26-828f-3029516a2fb2/resourceGroups/rg-evl-azappsasp-uc-p/providers/Microsoft.Insights/components/appi-tag-TreasuryRateLoad-uc-p","N/A","Environment=PROD; Application=TreasuryRateLoad; Solution=ASPFunctionApps; Client=Everlake"
"TPA","15c6a0ec-5508-4d26-828f-3029516a2fb2","rg-evl-azappsasp-uc-p","app-nttd-evl-claims-uc-01p HTTP_Server_Error","microsoft.insights/metricalerts","Core Services","global","/subscriptions/15c6a0ec-5508-4d26-828f-3029516a2fb2/resourceGroups/rg-evl-azappsasp-uc-p/providers/Microsoft.Insights/metricalerts/app-nttd-evl-claims-uc-01p HTTP_Server_Error","N/A","Environment=PROD; Application=Claims; Solution=WebAppAlerts; Client =Everlake"
"TPA","15c6a0ec-5508-4d26-828f-3029516a2fb2","rg-evl-azappsasp-uc-p","app-nttd-evl-claims-uc-01p Response_time_gt_2_sec","microsoft.insights/metricalerts","Core Services","global","/subscriptions/15c6a0ec-5508-4d26-828f-3029516a2fb2/resourceGroups/rg-evl-azappsasp-uc-p/providers/Microsoft.Insights/metricalerts/app-nttd-evl-claims-uc-01p Response_time_gt_2_sec","N/A","Environment=PROD; Application=Claims; Solution=WebAppAlerts; Client =Everlake"
"TPA","15c6a0ec-5508-4d26-828f-3029516a2fb2","rg-evl-azappsasp-uc-p","app-nttd-evl-dgmonui-uc-01p HTTP_Server_Error","microsoft.insights/metricalerts","Core Services","global","/subscriptions/15c6a0ec-5508-4d26-828f-3029516a2fb2/resourceGroups/rg-evl-azappsasp-uc-p/providers/Microsoft.Insights/metricalerts/app-nttd-evl-dgmonui-uc-01p HTTP_Server_Error","N/A","Environment=PROD; Application=dgmonui; Solution=WebAppAlerts; Client =Everlake"
"TPA","15c6a0ec-5508-4d26-828f-3029516a2fb2","rg-evl-azappsasp-uc-p","app-nttd-evl-dgmonui-uc-01p Response_time_gt_2_sec","microsoft.insights/metricalerts","Core Services","global","/subscriptions/15c6a0ec-5508-4d26-828f-3029516a2fb2/resourceGroups/rg-evl-azappsasp-uc-p/providers/Microsoft.Insights/metricalerts/app-nttd-evl-dgmonui-uc-01p Response_time_gt_2_sec","N/A","Environment=PROD; Application=dgmonui; Solution=WebAppAlerts; Client =Everlake"
"TPA","15c6a0ec-5508-4d26-828f-3029516a2fb2","rg-evl-azappsasp-uc-p","app-nttd-evl-dig-uc-01p HTTP_Server_Error","microsoft.insights/metricalerts","Core Services","global","/subscriptions/15c6a0ec-5508-4d26-828f-3029516a2fb2/resourceGroups/rg-evl-azappsasp-uc-p/providers/Microsoft.Insights/metricalerts/app-nttd-evl-dig-uc-01p HTTP_Server_Error","N/A","Environment=PROD; Application=DIGAPI; Solution=WebAppAlerts; Client =Everlake"
"TPA","15c6a0ec-5508-4d26-828f-3029516a2fb2","rg-evl-azappsasp-uc-p","app-nttd-evl-dig-uc-01p Response_time_gt_2_sec","microsoft.insights/metricalerts","Core Services","global","/subscriptions/15c6a0ec-5508-4d26-828f-3029516a2fb2/resourceGroups/rg-evl-azappsasp-uc-p/providers/Microsoft.Insights/metricalerts/app-nttd-evl-dig-uc-01p Response_time_gt_2_sec","N/A","Environment=PROD; Application=DIGAPI; Solution=WebAppAlerts; Client =Everlake"
"TPA","15c6a0ec-5508-4d26-828f-3029516a2fb2","rg-evl-azappsasp-uc-p","app-nttd-evl-odsidsrv-uc-01p HTTP_Server_Error","microsoft.insights/metricalerts","Core Services","global","/subscriptions/15c6a0ec-5508-4d26-828f-3029516a2fb2/resourceGroups/rg-evl-azappsasp-uc-p/providers/Microsoft.Insights/metricalerts/app-nttd-evl-odsidsrv-uc-01p HTTP_Server_Error","N/A","Environment=PROD; Application=ODS; Solution=WebAppAlerts; Client =Everlake"
"TPA","15c6a0ec-5508-4d26-828f-3029516a2fb2","rg-evl-azappsasp-uc-p","app-nttd-evl-odsidsrv-uc-01p Response_time_gt_2_sec","microsoft.insights/metricalerts","Core Services","global","/subscriptions/15c6a0ec-5508-4d26-828f-3029516a2fb2/resourceGroups/rg-evl-azappsasp-uc-p/providers/Microsoft.Insights/metricalerts/app-nttd-evl-odsidsrv-uc-01p Response_time_gt_2_sec","N/A","Environment=PROD; Application=ODS; Solution=WebAppAlerts; Client =Everlake"
"TPA","15c6a0ec-5508-4d26-828f-3029516a2fb2","rg-evl-azappsasp-uc-p","app-nttd-evl-odspsgp-uc-01p HTTP_Server_Error","microsoft.insights/metricalerts","Core Services","global","/subscriptions/15c6a0ec-5508-4d26-828f-3029516a2fb2/resourceGroups/rg-evl-azappsasp-uc-p/providers/Microsoft.Insights/metricalerts/app-nttd-evl-odspsgp-uc-01p HTTP_Server_Error","N/A","Environment=PROD; Application=ODS; Solution=WebAppAlerts; Client =Everlake"
"TPA","15c6a0ec-5508-4d26-828f-3029516a2fb2","rg-evl-azappsasp-uc-p","app-nttd-evl-odspsgp-uc-01p Response_time_gt_2_sec","microsoft.insights/metricalerts","Core Services","global","/subscriptions/15c6a0ec-5508-4d26-828f-3029516a2fb2/resourceGroups/rg-evl-azappsasp-uc-p/providers/Microsoft.Insights/metricalerts/app-nttd-evl-odspsgp-uc-01p Response_time_gt_2_sec","N/A","Environment=PROD; Application=ODS; Solution=WebAppAlerts; Client =Everlake"
"TPA","15c6a0ec-5508-4d26-828f-3029516a2fb2","rg-evl-azappsasp-uc-p","app-nttd-evl-portalssvc-uc-01p HTTP_Server_Error","microsoft.insights/metricalerts","Core Services","global","/subscriptions/15c6a0ec-5508-4d26-828f-3029516a2fb2/resourceGroups/rg-evl-azappsasp-uc-p/providers/Microsoft.Insights/metricalerts/app-nttd-evl-portalssvc-uc-01p HTTP_Server_Error","N/A","Environment=PROD; Application=Portals; Solution=WebAppAlerts; Client =Everlake"
"TPA","15c6a0ec-5508-4d26-828f-3029516a2fb2","rg-evl-azappsasp-uc-p","app-nttd-evl-portalssvc-uc-01p Response_time_gt_2_sec","microsoft.insights/metricalerts","Core Services","global","/subscriptions/15c6a0ec-5508-4d26-828f-3029516a2fb2/resourceGroups/rg-evl-azappsasp-uc-p/providers/Microsoft.Insights/metricalerts/app-nttd-evl-portalssvc-uc-01p Response_time_gt_2_sec","N/A","Environment=PROD; Application=Portals; Solution=WebAppAlerts; Client =Everlake"
"TPA","15c6a0ec-5508-4d26-828f-3029516a2fb2","rg-evl-azappsasp-uc-p","app-nttd-evl-portalsui-uc-01p HTTP_Server_Error","microsoft.insights/metricalerts","Core Services","global","/subscriptions/15c6a0ec-5508-4d26-828f-3029516a2fb2/resourceGroups/rg-evl-azappsasp-uc-p/providers/Microsoft.Insights/metricalerts/app-nttd-evl-portalsui-uc-01p HTTP_Server_Error","N/A","Environment=PROD; Application=Portals; Solution=WebAppAlerts; Client =Everlake"
"TPA","15c6a0ec-5508-4d26-828f-3029516a2fb2","rg-evl-azappsasp-uc-p","app-nttd-evl-portalsui-uc-01p Response_time_gt_2_sec","microsoft.insights/metricalerts","Core Services","global","/subscriptions/15c6a0ec-5508-4d26-828f-3029516a2fb2/resourceGroups/rg-evl-azappsasp-uc-p/providers/Microsoft.Insights/metricalerts/app-nttd-evl-portalsui-uc-01p Response_time_gt_2_sec","N/A","Environment=PROD; Application=Portals; Solution=WebAppAlerts; Client =Everlake"
"TPA","15c6a0ec-5508-4d26-828f-3029516a2fb2","rg-evl-azappsasp-uc-p","everlake everlakelife - ssl cert expiry notification-appi-evl-portals-uc-p","microsoft.insights/metricalerts","Core Services","global","/subscriptions/15c6a0ec-5508-4d26-828f-3029516a2fb2/resourceGroups/rg-evl-azappsasp-uc-p/providers/microsoft.insights/metricalerts/everlake everlakelife - ssl cert expiry notification-appi-evl-portals-uc-p","N/A","Environment=PROD; hidden-link:/subscriptions/15c6a0ec-5508-4d26-828f-3029516a2fb2/resourcegroups/rg-evl-azappsasp-uc-p/providers/microsoft.insights/components/appi-evl-portals-uc-p=Resource; hidden-link:/subscriptions/15c6a0ec-5508-4d26-828f-3029516a2fb2/resourcegroups/rg-evl-azappsasp-uc-p/providers/microsoft.insights/webtests/everlake everlakelife - ssl cert expiry notification-appi-evl-portals-uc-p=Resource"
"TPA","15c6a0ec-5508-4d26-828f-3029516a2fb2","rg-evl-azappsasp-uc-p","everlake nttdatagidp - ssl cert expiry notification-appi-evl-portals-uc-p","microsoft.insights/metricalerts","Core Services","global","/subscriptions/15c6a0ec-5508-4d26-828f-3029516a2fb2/resourceGroups/rg-evl-azappsasp-uc-p/providers/microsoft.insights/metricalerts/everlake nttdatagidp - ssl cert expiry notification-appi-evl-portals-uc-p","N/A","Environment=PROD; hidden-link:/subscriptions/15c6a0ec-5508-4d26-828f-3029516a2fb2/resourcegroups/rg-evl-azappsasp-uc-p/providers/microsoft.insights/components/appi-evl-portals-uc-p=Resource; hidden-link:/subscriptions/15c6a0ec-5508-4d26-828f-3029516a2fb2/resourcegroups/rg-evl-azappsasp-uc-p/providers/microsoft.insights/webtests/everlake nttdatagidp - ssl cert expiry notification-appi-evl-portals-uc-p=Resource"
"TPA","15c6a0ec-5508-4d26-828f-3029516a2fb2","rg-evl-azappsasp-uc-p","everlake tagtpa - ssl cert expiry notification-appi-evl-claims-uc-p","microsoft.insights/metricalerts","Core Services","global","/subscriptions/15c6a0ec-5508-4d26-828f-3029516a2fb2/resourceGroups/rg-evl-azappsasp-uc-p/providers/microsoft.insights/metricalerts/everlake tagtpa - ssl cert expiry notification-appi-evl-claims-uc-p","N/A","Environment=PROD; hidden-link:/subscriptions/15c6a0ec-5508-4d26-828f-3029516a2fb2/resourcegroups/rg-evl-azappsasp-uc-p/providers/microsoft.insights/components/appi-evl-claims-uc-p=Resource; hidden-link:/subscriptions/15c6a0ec-5508-4d26-828f-3029516a2fb2/resourcegroups/rg-evl-azappsasp-uc-p/providers/microsoft.insights/webtests/everlake tagtpa - ssl cert expiry notification-appi-evl-claims-uc-p=Resource"
"TPA","15c6a0ec-5508-4d26-828f-3029516a2fb2","rg-evl-azappsasp-uc-p","func-nttd-evl-calconv-uc-01p HTTP_Server_Error","microsoft.insights/metricalerts","Core Services","global","/subscriptions/15c6a0ec-5508-4d26-828f-3029516a2fb2/resourceGroups/rg-evl-azappsasp-uc-p/providers/Microsoft.Insights/metricalerts/func-nttd-evl-calconv-uc-01p HTTP_Server_Error","N/A","Environment=PROD; Application=Calconv; Solution=WebAppAlerts; Client =Everlake"
"TPA","15c6a0ec-5508-4d26-828f-3029516a2fb2","rg-evl-azappsasp-uc-p","func-nttd-evl-calconv-uc-01p Response_time_gt_2_sec","microsoft.insights/metricalerts","Core Services","global","/subscriptions/15c6a0ec-5508-4d26-828f-3029516a2fb2/resourceGroups/rg-evl-azappsasp-uc-p/providers/Microsoft.Insights/metricalerts/func-nttd-evl-calconv-uc-01p Response_time_gt_2_sec","N/A","Environment=PROD; Application=Calconv; Solution=WebAppAlerts; Client =Everlake"
"TPA","15c6a0ec-5508-4d26-828f-3029516a2fb2","rg-evl-azappsasp-uc-p","func-nttd-evl-dtcc-uc-01p HTTP_Server_Error","microsoft.insights/metricalerts","Core Services","global","/subscriptions/15c6a0ec-5508-4d26-828f-3029516a2fb2/resourceGroups/rg-evl-azappsasp-uc-p/providers/Microsoft.Insights/metricalerts/func-nttd-evl-dtcc-uc-01p HTTP_Server_Error","N/A","Environment=PROD; Application=DTCC; Solution=WebAppAlerts; Client =Everlake"
"TPA","15c6a0ec-5508-4d26-828f-3029516a2fb2","rg-evl-azappsasp-uc-p","func-nttd-evl-dtcc-uc-01p Response_time_gt_2_sec","microsoft.insights/metricalerts","Core Services","global","/subscriptions/15c6a0ec-5508-4d26-828f-3029516a2fb2/resourceGroups/rg-evl-azappsasp-uc-p/providers/Microsoft.Insights/metricalerts/func-nttd-evl-dtcc-uc-01p Response_time_gt_2_sec","N/A","Environment=PROD; Application=DTCC; Solution=WebAppAlerts; Client =Everlake"
"TPA","15c6a0ec-5508-4d26-828f-3029516a2fb2","rg-evl-azappsasp-uc-p","func-nttd-evl-dtccreport-uc-01p HTTP_Server_Error","microsoft.insights/metricalerts","Core Services","global","/subscriptions/15c6a0ec-5508-4d26-828f-3029516a2fb2/resourceGroups/rg-evl-azappsasp-uc-p/providers/Microsoft.Insights/metricalerts/func-nttd-evl-dtccreport-uc-01p HTTP_Server_Error","N/A","Environment=PROD; Application=DTCC; Solution=WebAppAlerts; Client =Everlake"
"TPA","15c6a0ec-5508-4d26-828f-3029516a2fb2","rg-evl-azappsasp-uc-p","func-nttd-evl-dtccreport-uc-01p Response_time_gt_2_sec","microsoft.insights/metricalerts","Core Services","global","/subscriptions/15c6a0ec-5508-4d26-828f-3029516a2fb2/resourceGroups/rg-evl-azappsasp-uc-p/providers/Microsoft.Insights/metricalerts/func-nttd-evl-dtccreport-uc-01p Response_time_gt_2_sec","N/A","Environment=PROD; Application=DTCC; Solution=WebAppAlerts; Client =Everlake"
"TPA","15c6a0ec-5508-4d26-828f-3029516a2fb2","rg-evl-azappsasp-uc-p","func-nttd-evl-errhndl-uc-01p HTTP_Server_Error","microsoft.insights/metricalerts","Core Services","global","/subscriptions/15c6a0ec-5508-4d26-828f-3029516a2fb2/resourceGroups/rg-evl-azappsasp-uc-p/providers/Microsoft.Insights/metricalerts/func-nttd-evl-errhndl-uc-01p HTTP_Server_Error","N/A","Environment=PROD; Application=Claims; Solution=WebAppAlerts; Client =Everlake"
"TPA","15c6a0ec-5508-4d26-828f-3029516a2fb2","rg-evl-azappsasp-uc-p","func-nttd-evl-errhndl-uc-01p Response_time_gt_2_sec","microsoft.insights/metricalerts","Core Services","global","/subscriptions/15c6a0ec-5508-4d26-828f-3029516a2fb2/resourceGroups/rg-evl-azappsasp-uc-p/providers/Microsoft.Insights/metricalerts/func-nttd-evl-errhndl-uc-01p Response_time_gt_2_sec","N/A","Environment=PROD; Application=Error handling; Solution=WebAppAlerts; Client =Everlake"
